capture_industry,cluster_active,financial_ann_date,financial_bad,financial_missing,is_st,membership_present,period,planned_entry_date,reasons,signal_date,signal_industry,ts_code
801056.SI,False,2020-04-29,True,False,False,True,2015-2021,2021-03-30,"[""financial_bad""]",2021-03-29,801056.SI,002466.SZ
801129.SI,False,2020-04-24,False,False,True,True,2015-2021,2021-03-30,"[""st""]",2021-03-29,801129.SI,002650.SZ
801082.SI,False,2020-04-29,True,False,False,True,2015-2021,2021-03-30,"[""financial_bad""]",2021-03-29,801082.SI,600110.SH
801736.SI,False,2021-03-17,False,False,True,True,2015-2021,2021-03-30,"[""st""]",2021-03-29,801736.SI,600416.SH
801034.SI,True,2020-04-24,True,False,False,True,2015-2021,2021-03-31,"[""financial_bad""]",2021-03-30,801034.SI,002407.SZ
801056.SI,False,2020-04-29,True,False,False,True,2015-2021,2021-03-31,"[""financial_bad""]",2021-03-30,801056.SI,002466.SZ
801129.SI,False,2020-04-24,False,False,True,True,2015-2021,2021-03-31,"[""st""]",2021-03-30,801129.SI,002650.SZ
801082.SI,False,2020-04-29,True,False,False,True,2015-2021,2021-03-31,"[""financial_bad""]",2021-03-30,801082.SI,600110.SH
801736.SI,False,2021-03-17,False,False,True,True,2015-2021,2021-04-01,"[""st""]",2021-03-30,801736.SI,600416.SH
801056.SI,False,2020-05-30,True,False,False,True,2015-2021,2021-04-01,"[""financial_bad""]",2021-03-31,801056.SI,002240.SZ
801034.SI,True,2020-04-24,True,False,False,True,2015-2021,2021-04-01,"[""financial_bad""]",2021-03-31,801034.SI,002407.SZ
801056.SI,False,2020-04-29,True,False,False,True,2015-2021,2021-04-01,"[""financial_bad""]",2021-03-31,801056.SI,002466.SZ
801129.SI,False,2020-04-24,False,False,True,True,2015-2021,2021-04-01,"[""st""]",2021-03-31,801129.SI,002650.SZ
801082.SI,False,2020-04-29,True,False,False,True,2015-2021,2021-04-01,"[""financial_bad""]",2021-03-31,801082.SI,600110.SH
801056.SI,False,2020-05-30,True,False,False,True,2015-2021,2021-04-02,"[""financial_bad""]",2021-04-01,801056.SI,002240.SZ
801034.SI,True,2020-04-24,True,False,False,True,2015-2021,2021-04-02,"[""financial_bad""]",2021-04-01,801034.SI,002407.SZ
801056.SI,False,2020-04-29,True,False,False,True,2015-2021,2021-04-02,"[""financial_bad""]",2021-04-01,801056.SI,002466.SZ
801129.SI,False,2020-04-24,False,False,True,True,2015-2021,2021-04-02,"[""st""]",2021-04-01,801129.SI,002650.SZ
801082.SI,False,2020-04-29,True,False,False,True,2015-2021,2021-04-02,"[""financial_bad""]",2021-04-01,801082.SI,600110.SH
801056.SI,False,2020-05-30,True,False,False,True,2015-2021,2021-04-06,"[""financial_bad""]",2021-04-02,801056.SI,002240.SZ
801034.SI,True,2020-04-24,True,False,False,True,2015-2021,2021-04-06,"[""financial_bad""]",2021-04-02,801034.SI,002407.SZ
801129.SI,False,2020-04-24,False,False,True,True,2015-2021,2021-04-06,"[""st""]",2021-04-02,801129.SI,002650.SZ
801082.SI,False,2020-04-29,True,False,False,True,2015-2021,2021-04-06,"[""financial_bad""]",2021-04-02,801082.SI,600110.SH
801129.SI,False,2020-04-24,False,False,True,True,2015-2021,2021-04-07,"[""st""]",2021-04-06,801129.SI,002650.SZ
801082.SI,False,2020-04-29,True,False,False,True,2015-2021,2021-04-07,"[""financial_bad""]",2021-04-06,801082.SI,600110.SH
801034.SI,True,2020-04-24,True,False,False,True,2015-2021,2021-04-08,"[""financial_bad""]",2021-04-07,801034.SI,002407.SZ
801129.SI,False,2020-04-24,False,False,True,True,2015-2021,2021-04-08,"[""st""]",2021-04-07,801129.SI,002650.SZ
801082.SI,False,2020-04-29,True,False,False,True,2015-2021,2021-04-08,"[""financial_bad""]",2021-04-07,801082.SI,600110.SH
801034.SI,True,2020-04-24,True,False,False,True,2015-2021,2021-04-09,"[""financial_bad""]",2021-04-08,801034.SI,002407.SZ
801129.SI,False,2020-04-24,False,False,True,True,2015-2021,2021-04-09,"[""st""]",2021-04-08,801129.SI,002650.SZ
801082.SI,False,2020-04-29,True,False,False,True,2015-2021,2021-04-09,"[""financial_bad""]",2021-04-08,801082.SI,600110.SH
801034.SI,True,2020-04-24,True,False,False,True,2015-2021,2021-04-12,"[""financial_bad""]",2021-04-09,801034.SI,002407.SZ
801129.SI,False,2020-04-24,False,False,True,True,2015-2021,2021-04-12,"[""st""]",2021-04-09,801129.SI,002650.SZ
801082.SI,False,2020-04-29,True,False,False,True,2015-2021,2021-04-12,"[""financial_bad""]",2021-04-09,801082.SI,600110.SH
801056.SI,False,2020-05-30,True,False,False,True,2015-2021,2021-04-13,"[""financial_bad""]",2021-04-12,801056.SI,002240.SZ
801034.SI,True,2020-04-24,True,False,False,True,2015-2021,2021-04-13,"[""financial_bad""]",2021-04-12,801034.SI,002407.SZ
801129.SI,False,2020-04-24,False,False,True,True,2015-2021,2021-04-13,"[""st""]",2021-04-12,801129.SI,002650.SZ
801082.SI,False,2020-04-29,True,False,False,True,2015-2021,2021-04-13,"[""financial_bad""]",2021-04-12,801082.SI,600110.SH
801056.SI,False,2020-05-30,True,False,False,True,2015-2021,2021-04-14,"[""financial_bad""]",2021-04-13,801056.SI,002240.SZ
801034.SI,True,2020-04-24,True,False,False,True,2015-2021,2021-04-14,"[""financial_bad""]",2021-04-13,801034.SI,002407.SZ
801129.SI,False,2020-04-24,False,False,True,True,2015-2021,2021-04-14,"[""st""]",2021-04-13,801129.SI,002650.SZ
801082.SI,False,2020-04-29,True,False,False,True,2015-2021,2021-04-14,"[""financial_bad""]",2021-04-13,801082.SI,600110.SH
801161.SI,True,2021-03-31,True,False,False,True,2015-2021,2021-04-15,"[""financial_bad""]",2021-04-14,801161.SI,000993.SZ
801034.SI,True,2020-04-24,True,False,False,True,2015-2021,2021-04-15,"[""financial_bad""]",2021-04-14,801034.SI,002407.SZ
801129.SI,False,2020-04-24,False,False,True,True,2015-2021,2021-04-15,"[""st""]",2021-04-14,801129.SI,002650.SZ
801082.SI,False,2020-04-29,True,False,False,True,2015-2021,2021-04-15,"[""financial_bad""]",2021-04-14,801082.SI,600110.SH
801203.SI,True,2020-04-29,True,False,False,True,2015-2021,2021-04-16,"[""financial_bad""]",2021-04-15,801156.SI,000516.SZ
801034.SI,True,2020-04-24,True,False,False,True,2015-2021,2021-04-16,"[""financial_bad""]",2021-04-15,801034.SI,002407.SZ
801056.SI,False,2020-04-29,True,False,False,True,2015-2021,2021-04-16,"[""financial_bad""]",2021-04-15,801056.SI,002466.SZ
801129.SI,False,2020-04-24,False,False,True,True,2015-2021,2021-04-16,"[""st""]",2021-04-15,801129.SI,002650.SZ
801082.SI,False,2020-04-29,True,False,False,True,2015-2021,2021-04-16,"[""financial_bad""]",2021-04-15,801082.SI,600110.SH
801034.SI,True,2020-04-24,True,False,False,True,2015-2021,2021-04-19,"[""financial_bad""]",2021-04-16,801034.SI,002407.SZ
801056.SI,False,2020-04-29,True,False,False,True,2015-2021,2021-04-19,"[""financial_bad""]",2021-04-16,801056.SI,002466.SZ
801082.SI,False,2020-04-29,True,False,False,True,2015-2021,2021-04-19,"[""financial_bad""]",2021-04-16,801082.SI,600110.SH
801203.SI,True,2020-04-29,True,False,False,True,2015-2021,2021-04-20,"[""financial_bad""]",2021-04-19,801156.SI,000516.SZ
801056.SI,False,2020-04-29,True,False,False,True,2015-2021,2021-04-20,"[""financial_bad""]",2021-04-19,801056.SI,002466.SZ
801129.SI,False,2020-04-24,False,False,True,True,2015-2021,2021-04-20,"[""st""]",2021-04-19,801129.SI,002650.SZ
801082.SI,False,2020-04-29,True,False,False,True,2015-2021,2021-04-20,"[""financial_bad""]",2021-04-19,801082.SI,600110.SH
801056.SI,False,2020-04-29,True,False,False,True,2015-2021,2021-04-21,"[""financial_bad""]",2021-04-20,801056.SI,002466.SZ
801129.SI,False,2020-04-24,False,False,True,True,2015-2021,2021-04-21,"[""st""]",2021-04-20,801129.SI,002650.SZ
801082.SI,False,2020-04-29,True,False,False,True,2015-2021,2021-04-21,"[""financial_bad""]",2021-04-20,801082.SI,600110.SH
801056.SI,False,2020-04-29,True,False,False,True,2015-2021,2021-04-22,"[""financial_bad""]",2021-04-21,801056.SI,002466.SZ
801129.SI,False,2020-04-24,False,False,True,True,2015-2021,2021-04-22,"[""st""]",2021-04-21,801129.SI,002650.SZ
801082.SI,False,2020-04-29,True,False,False,True,2015-2021,2021-04-22,"[""financial_bad""]",2021-04-21,801082.SI,600110.SH
801203.SI,True,2020-04-29,True,False,False,True,2015-2021,2021-04-23,"[""financial_bad""]",2021-04-22,801156.SI,000516.SZ
801056.SI,False,2020-04-29,True,False,False,True,2015-2021,2021-04-23,"[""financial_bad""]",2021-04-22,801056.SI,002466.SZ
801129.SI,False,2020-04-24,False,False,True,True,2015-2021,2021-04-23,"[""st""]",2021-04-22,801129.SI,002650.SZ
801082.SI,False,2020-04-29,True,False,False,True,2015-2021,2021-04-23,"[""financial_bad""]",2021-04-22,801082.SI,600110.SH
801203.SI,True,2020-04-29,True,False,False,True,2015-2021,2021-04-26,"[""financial_bad""]",2021-04-23,801156.SI,000516.SZ
801056.SI,False,2020-04-29,True,False,False,True,2015-2021,2021-04-26,"[""financial_bad""]",2021-04-23,801056.SI,002466.SZ
801129.SI,False,2020-04-24,False,False,True,True,2015-2021,2021-04-26,"[""st""]",2021-04-23,801129.SI,002650.SZ
801082.SI,False,2020-04-29,True,False,False,True,2015-2021,2021-04-26,"[""financial_bad""]",2021-04-23,801082.SI,600110.SH
801203.SI,True,2020-04-29,True,False,False,True,2015-2021,2021-04-27,"[""financial_bad""]",2021-04-26,801156.SI,000516.SZ
801056.SI,False,2020-04-29,True,False,False,True,2015-2021,2021-04-27,"[""financial_bad""]",2021-04-26,801056.SI,002466.SZ
801129.SI,False,2020-04-24,False,False,True,True,2015-2021,2021-04-27,"[""st""]",2021-04-26,801129.SI,002650.SZ
801203.SI,True,2020-04-29,True,False,False,True,2015-2021,2021-04-28,"[""financial_bad""]",2021-04-27,801156.SI,000516.SZ
801056.SI,False,2020-04-29,True,False,False,True,2015-2021,2021-04-28,"[""financial_bad""]",2021-04-27,801056.SI,002466.SZ
801129.SI,False,2020-04-24,False,False,True,True,2015-2021,2021-04-28,"[""st""]",2021-04-27,801129.SI,002650.SZ
801203.SI,True,2020-04-29,True,False,False,True,2015-2021,2021-04-29,"[""financial_bad""]",2021-04-28,801156.SI,000516.SZ
801056.SI,False,2021-04-28,True,False,False,True,2015-2021,2021-04-29,"[""financial_bad""]",2021-04-28,801056.SI,002466.SZ
801129.SI,False,2020-04-24,False,False,True,True,2015-2021,2021-04-29,"[""st""]",2021-04-28,801129.SI,002650.SZ
801033.SI,True,2021-03-30,True,False,False,True,2015-2021,2021-05-17,"[""financial_bad""]",2021-05-14,801033.SI,000822.SZ
801129.SI,False,2021-04-29,False,False,True,True,2015-2021,2021-05-17,"[""st""]",2021-05-14,801129.SI,002650.SZ
801033.SI,True,2021-03-30,True,False,False,True,2015-2021,2021-05-18,"[""financial_bad""]",2021-05-17,801033.SI,000822.SZ
801129.SI,False,2021-04-29,False,False,True,True,2015-2021,2021-05-18,"[""st""]",2021-05-17,801129.SI,002650.SZ
801033.SI,True,2021-03-30,True,False,False,True,2015-2021,2021-05-19,"[""financial_bad""]",2021-05-18,801033.SI,000822.SZ
801129.SI,False,2021-04-29,False,False,True,True,2015-2021,2021-05-19,"[""st""]",2021-05-18,801129.SI,002650.SZ
801033.SI,True,2021-03-30,True,False,False,True,2015-2021,2021-05-20,"[""financial_bad""]",2021-05-19,801033.SI,000822.SZ
801129.SI,False,2021-04-29,False,False,True,True,2015-2021,2021-05-20,"[""st""]",2021-05-19,801129.SI,002650.SZ
801033.SI,True,2021-03-30,True,False,False,True,2015-2021,2021-05-21,"[""financial_bad""]",2021-05-20,801033.SI,000822.SZ
801129.SI,False,2021-04-29,False,False,True,True,2015-2021,2021-05-21,"[""st""]",2021-05-20,801129.SI,002650.SZ
801033.SI,True,2021-03-30,True,False,False,True,2015-2021,2021-05-24,"[""financial_bad""]",2021-05-21,801033.SI,000822.SZ
801161.SI,True,2021-03-31,True,False,False,True,2015-2021,2021-05-24,"[""financial_bad""]",2021-05-21,801161.SI,000993.SZ
801129.SI,False,2021-04-29,False,False,True,True,2015-2021,2021-05-24,"[""st""]",2021-05-21,801129.SI,002650.SZ
801056.SI,True,2021-04-21,True,False,False,True,2015-2021,2021-05-25,"[""financial_bad""]",2021-05-24,801056.SI,000762.SZ
801033.SI,True,2021-03-30,True,False,False,True,2015-2021,2021-05-25,"[""financial_bad""]",2021-05-24,801033.SI,000822.SZ
801129.SI,False,2021-04-29,False,False,True,True,2015-2021,2021-05-25,"[""st""]",2021-05-24,801129.SI,002650.SZ
801034.SI,True,2021-04-28,True,False,False,True,2015-2021,2021-05-25,"[""financial_bad""]",2021-05-24,801034.SI,300769.SZ
801033.SI,True,2021-03-30,True,False,False,True,2015-2021,2021-05-26,"[""financial_bad""]",2021-05-25,801033.SI,000822.SZ
801129.SI,True,2021-04-29,False,False,True,True,2015-2021,2021-05-26,"[""st""]",2021-05-25,801129.SI,002650.SZ
801034.SI,True,2021-04-28,True,False,False,True,2015-2021,2021-05-26,"[""financial_bad""]",2021-05-25,801034.SI,300769.SZ
801033.SI,True,2021-03-30,True,False,False,True,2015-2021,2021-05-27,"[""financial_bad""]",2021-05-26,801033.SI,000822.SZ
801129.SI,True,2021-04-29,False,False,True,True,2015-2021,2021-05-27,"[""st""]",2021-05-26,801129.SI,002650.SZ
801034.SI,True,2021-04-28,True,False,False,True,2015-2021,2021-05-27,"[""financial_bad""]",2021-05-26,801034.SI,300769.SZ
801033.SI,True,2021-03-30,True,False,False,True,2015-2021,2021-05-28,"[""financial_bad""]",2021-05-27,801033.SI,000822.SZ
801161.SI,True,2021-03-31,True,False,False,True,2015-2021,2021-05-28,"[""financial_bad""]",2021-05-27,801161.SI,000993.SZ
801129.SI,True,2021-04-29,False,False,True,True,2015-2021,2021-05-28,"[""st""]",2021-05-27,801129.SI,002650.SZ
801034.SI,True,2021-04-28,True,False,False,True,2015-2021,2021-05-28,"[""financial_bad""]",2021-05-27,801034.SI,300769.SZ
801129.SI,True,2021-04-29,False,False,True,True,2015-2021,2021-05-31,"[""st""]",2021-05-28,801129.SI,002650.SZ
801034.SI,True,2021-04-28,True,False,False,True,2015-2021,2021-05-31,"[""financial_bad""]",2021-05-28,801034.SI,300769.SZ
801179.SI,True,2021-04-30,True,False,False,True,2015-2021,2021-05-31,"[""financial_bad""]",2021-05-28,801179.SI,601021.SH
801129.SI,True,2021-04-29,False,False,True,True,2015-2021,2021-06-01,"[""st""]",2021-05-31,801129.SI,002650.SZ
801126.SI,True,2021-04-27,True,False,False,True,2015-2021,2021-06-02,"[""financial_bad""]",2021-06-01,801126.SI,002646.SZ
801129.SI,True,2021-04-29,False,False,True,True,2015-2021,2021-06-02,"[""st""]",2021-06-01,801129.SI,002650.SZ
801034.SI,True,2021-04-28,True,False,False,True,2015-2021,2021-06-02,"[""financial_bad""]",2021-06-01,801034.SI,300769.SZ
801126.SI,True,2021-04-27,True,False,False,True,2015-2021,2021-06-03,"[""financial_bad""]",2021-06-02,801126.SI,002646.SZ
801129.SI,True,2021-04-29,False,False,True,True,2015-2021,2021-06-03,"[""st""]",2021-06-02,801129.SI,002650.SZ
801737.SI,True,2021-04-28,True,False,False,True,2015-2021,2021-06-03,"[""financial_bad""]",2021-06-02,801737.SI,002759.SZ
801034.SI,True,2021-04-28,True,False,False,True,2015-2021,2021-06-03,"[""financial_bad""]",2021-06-02,801034.SI,300769.SZ
801161.SI,True,2021-03-31,True,False,False,True,2015-2021,2021-06-04,"[""financial_bad""]",2021-06-03,801161.SI,000993.SZ
801126.SI,True,2021-04-27,True,False,False,True,2015-2021,2021-06-04,"[""financial_bad""]",2021-06-03,801126.SI,002646.SZ
801129.SI,True,2021-04-29,False,False,True,True,2015-2021,2021-06-04,"[""st""]",2021-06-03,801129.SI,002650.SZ
801034.SI,True,2021-04-28,True,False,False,True,2015-2021,2021-06-04,"[""financial_bad""]",2021-06-03,801034.SI,300769.SZ
801161.SI,True,2021-03-31,True,False,False,True,2015-2021,2021-06-07,"[""financial_bad""]",2021-06-04,801161.SI,000993.SZ
801126.SI,True,2021-04-27,True,False,False,True,2015-2021,2021-06-07,"[""financial_bad""]",2021-06-04,801126.SI,002646.SZ
801129.SI,True,2021-04-29,False,False,True,True,2015-2021,2021-06-07,"[""st""]",2021-06-04,801129.SI,002650.SZ
801161.SI,True,2021-03-31,True,False,False,True,2015-2021,2021-06-08,"[""financial_bad""]",2021-06-07,801161.SI,000993.SZ
801034.SI,True,2021-04-28,True,False,False,True,2015-2021,2021-06-08,"[""financial_bad""]",2021-06-07,801034.SI,300769.SZ
801056.SI,True,2021-04-21,True,False,False,True,2015-2021,2021-06-09,"[""financial_bad""]",2021-06-08,801056.SI,000762.SZ
801161.SI,True,2021-03-31,True,False,False,True,2015-2021,2021-06-09,"[""financial_bad""]",2021-06-08,801161.SI,000993.SZ
801126.SI,True,2021-04-27,True,False,False,True,2015-2021,2021-06-09,"[""financial_bad""]",2021-06-08,801126.SI,002646.SZ
801034.SI,True,2021-04-28,True,False,False,True,2015-2021,2021-06-09,"[""financial_bad""]",2021-06-08,801034.SI,300769.SZ
801056.SI,True,2021-04-21,True,False,False,True,2015-2021,2021-06-10,"[""financial_bad""]",2021-06-09,801056.SI,000762.SZ
801161.SI,True,2021-03-31,True,False,False,True,2015-2021,2021-06-10,"[""financial_bad""]",2021-06-09,801161.SI,000993.SZ
801126.SI,True,2021-04-27,True,False,False,True,2015-2021,2021-06-10,"[""financial_bad""]",2021-06-09,801126.SI,002646.SZ
801034.SI,True,2021-04-28,True,False,False,True,2015-2021,2021-06-10,"[""financial_bad""]",2021-06-09,801034.SI,300769.SZ
801202.SI,False,2021-04-13,False,False,False,False,2015-2021,2021-06-11,"[""membership_missing""]",2021-06-10,,000408.SZ
801161.SI,True,2021-03-31,True,False,False,True,2015-2021,2021-06-11,"[""financial_bad""]",2021-06-10,801161.SI,000993.SZ
801126.SI,True,2021-04-27,True,False,False,True,2015-2021,2021-06-11,"[""financial_bad""]",2021-06-10,801126.SI,002646.SZ
801034.SI,True,2021-04-28,True,False,False,True,2015-2021,2021-06-11,"[""financial_bad""]",2021-06-10,801034.SI,300769.SZ
801202.SI,False,2021-04-13,False,False,False,False,2015-2021,2021-06-15,"[""membership_missing""]",2021-06-11,,000408.SZ
801056.SI,True,2021-04-21,True,False,False,True,2015-2021,2021-06-15,"[""financial_bad""]",2021-06-11,801056.SI,000762.SZ
801161.SI,True,2021-03-31,True,False,False,True,2015-2021,2021-06-15,"[""financial_bad""]",2021-06-11,801161.SI,000993.SZ
801126.SI,True,2021-04-27,True,False,False,True,2015-2021,2021-06-15,"[""financial_bad""]",2021-06-11,801126.SI,002646.SZ
801034.SI,True,2021-04-28,True,False,False,True,2015-2021,2021-06-15,"[""financial_bad""]",2021-06-11,801034.SI,300769.SZ
801202.SI,False,2021-04-13,False,False,False,False,2015-2021,2021-06-16,"[""membership_missing""]",2021-06-15,,000408.SZ
801056.SI,True,2021-04-21,True,False,False,True,2015-2021,2021-06-16,"[""financial_bad""]",2021-06-15,801056.SI,000762.SZ
801161.SI,True,2021-03-31,True,False,False,True,2015-2021,2021-06-16,"[""financial_bad""]",2021-06-15,801161.SI,000993.SZ
801126.SI,True,2021-04-27,True,False,False,True,2015-2021,2021-06-16,"[""financial_bad""]",2021-06-15,801126.SI,002646.SZ
801034.SI,True,2021-04-28,True,False,False,True,2015-2021,2021-06-16,"[""financial_bad""]",2021-06-15,801034.SI,300769.SZ
801056.SI,True,2021-04-21,True,False,False,True,2015-2021,2021-06-17,"[""financial_bad""]",2021-06-16,801056.SI,000762.SZ
801737.SI,True,2021-04-28,True,False,False,True,2015-2021,2021-06-17,"[""financial_bad""]",2021-06-16,801737.SI,002759.SZ
801202.SI,False,2021-04-13,False,False,False,False,2015-2021,2021-06-18,"[""membership_missing""]",2021-06-17,,000408.SZ
801056.SI,True,2021-04-21,True,False,False,True,2015-2021,2021-06-18,"[""financial_bad""]",2021-06-17,801056.SI,000762.SZ
801126.SI,True,2021-04-27,True,False,False,True,2015-2021,2021-06-18,"[""financial_bad""]",2021-06-17,801126.SI,002646.SZ
801737.SI,True,2021-04-28,True,False,False,True,2015-2021,2021-06-18,"[""financial_bad""]",2021-06-17,801737.SI,002759.SZ
801034.SI,True,2021-04-28,True,False,False,True,2015-2021,2021-06-18,"[""financial_bad""]",2021-06-17,801034.SI,300769.SZ
801202.SI,False,2021-04-13,False,False,False,False,2015-2021,2021-06-21,"[""membership_missing""]",2021-06-18,,000408.SZ
801056.SI,True,2021-04-21,True,False,False,True,2015-2021,2021-06-21,"[""financial_bad""]",2021-06-18,801056.SI,000762.SZ
801126.SI,True,2021-04-27,True,False,False,True,2015-2021,2021-06-21,"[""financial_bad""]",2021-06-18,801126.SI,002646.SZ
801737.SI,True,2021-04-28,True,False,False,True,2015-2021,2021-06-21,"[""financial_bad""]",2021-06-18,801737.SI,002759.SZ
801103.SI,True,2021-04-24,True,False,False,True,2015-2021,2021-06-21,"[""financial_bad""]",2021-06-18,801103.SI,300287.SZ
